"","X1","X2","Y","predY100","predY25","predY50","predY200","predY400","predY800","predY1600","predY3200"
"21520",1,0,2,2,2,2,2,2,2,2,1
"12346",0,0,0,2,2,2,2,1,1,1,1
"4869",1,1,1,0,2,0,0,0,0,0,1
"32231",0,1,0,0,0,0,0,0,0,0,1
"12347",0,0,0,2,2,2,2,1,1,1,1
"5730",0,2,2,2,2,2,2,2,2,2,1
"21521",1,0,1,2,2,2,2,2,2,2,1
"12348",0,0,0,2,2,2,2,1,1,1,1
"12349",0,0,0,2,2,2,2,1,1,1,1
"21522",1,0,2,2,2,2,2,2,2,2,1
"12350",0,0,0,2,2,2,2,1,1,1,1
"12351",0,0,0,2,2,2,2,1,1,1,1
"32232",0,1,2,0,0,0,0,0,0,0,1
"12352",0,0,0,2,2,2,2,1,1,1,1
"5731",0,2,2,2,2,2,2,2,2,2,1
"6315",1,2,0,2,2,2,2,2,2,2,1
"21523",1,0,0,2,2,2,2,2,2,2,1
"12353",0,0,1,2,2,2,2,1,1,1,1
"4870",1,1,1,0,2,0,0,0,0,0,1
"5732",0,2,1,2,2,2,2,2,2,2,1
"12354",0,0,1,2,2,2,2,1,1,1,1
"21524",1,0,2,2,2,2,2,2,2,2,1
"21525",1,0,2,2,2,2,2,2,2,2,1
"21526",1,0,1,2,2,2,2,2,2,2,1
"5733",0,2,2,2,2,2,2,2,2,2,1
"12355",0,0,1,2,2,2,2,1,1,1,1
"12356",0,0,1,2,2,2,2,1,1,1,1
"12357",0,0,1,2,2,2,2,1,1,1,1
"21527",1,0,2,2,2,2,2,2,2,2,1
"12358",0,0,1,2,2,2,2,1,1,1,1
"21528",1,0,2,2,2,2,2,2,2,2,1
"32233",0,1,0,0,0,0,0,0,0,0,1
"32234",0,1,0,0,0,0,0,0,0,0,1
"12359",0,0,0,2,2,2,2,1,1,1,1
"21529",1,0,1,2,2,2,2,2,2,2,1
"21530",1,0,0,2,2,2,2,2,2,2,1
"12360",0,0,0,2,2,2,2,1,1,1,1
"32235",0,1,0,0,0,0,0,0,0,0,1
"4871",1,1,0,0,2,0,0,0,0,0,1
"5734",0,2,2,2,2,2,2,2,2,2,1
"32236",0,1,0,0,0,0,0,0,0,0,1
"4872",1,1,0,0,2,0,0,0,0,0,1
"12361",0,0,1,2,2,2,2,1,1,1,1
"32237",0,1,0,0,0,0,0,0,0,0,1
"12362",0,0,1,2,2,2,2,1,1,1,1
"32238",0,1,0,0,0,0,0,0,0,0,1
"12363",0,0,2,2,2,2,2,1,1,1,1
"32239",0,1,1,0,0,0,0,0,0,0,1
"4873",1,1,1,0,2,0,0,0,0,0,1
"12364",0,0,1,2,2,2,2,1,1,1,1
"32240",0,1,2,0,0,0,0,0,0,0,1
"5735",0,2,1,2,2,2,2,2,2,2,1
"21531",1,0,2,2,2,2,2,2,2,2,1
"4874",1,1,0,0,2,0,0,0,0,0,1
"32241",0,1,2,0,0,0,0,0,0,0,1
"21532",1,0,0,2,2,2,2,2,2,2,1
"32242",0,1,0,0,0,0,0,0,0,0,1
"32243",0,1,1,0,0,0,0,0,0,0,1
"32244",0,1,1,0,0,0,0,0,0,0,1
"32245",0,1,0,0,0,0,0,0,0,0,1
"4875",1,1,1,0,2,0,0,0,0,0,1
"4876",1,1,0,0,2,0,0,0,0,0,1
"32246",0,1,0,0,0,0,0,0,0,0,1
"12365",0,0,1,2,2,2,2,1,1,1,1
"12366",0,0,2,2,2,2,2,1,1,1,1
"32247",0,1,0,0,0,0,0,0,0,0,1
"12367",0,0,2,2,2,2,2,1,1,1,1
"32248",0,1,0,0,0,0,0,0,0,0,1
"32249",0,1,0,0,0,0,0,0,0,0,1
"12368",0,0,0,2,2,2,2,1,1,1,1
"21533",1,0,0,2,2,2,2,2,2,2,1
"32250",0,1,1,0,0,0,0,0,0,0,1
"21534",1,0,2,2,2,2,2,2,2,2,1
"32251",0,1,0,0,0,0,0,0,0,0,1
"12369",0,0,0,2,2,2,2,1,1,1,1
"32252",0,1,0,0,0,0,0,0,0,0,1
"32253",0,1,0,0,0,0,0,0,0,0,1
"32254",0,1,2,0,0,0,0,0,0,0,1
"32255",0,1,2,0,0,0,0,0,0,0,1
"12370",0,0,0,2,2,2,2,1,1,1,1
"5736",0,2,2,2,2,2,2,2,2,2,1
"12371",0,0,1,2,2,2,2,1,1,1,1
"32256",0,1,0,0,0,0,0,0,0,0,1
"32257",0,1,2,0,0,0,0,0,0,0,1
"21535",1,0,2,2,2,2,2,2,2,2,1
"12372",0,0,2,2,2,2,2,1,1,1,1
"21536",1,0,2,2,2,2,2,2,2,2,1
"5737",0,2,1,2,2,2,2,2,2,2,1
"5738",0,2,2,2,2,2,2,2,2,2,1
"4877",1,1,0,0,2,0,0,0,0,0,1
"6316",1,2,0,2,2,2,2,2,2,2,1
"21537",1,0,2,2,2,2,2,2,2,2,1
"32258",0,1,1,0,0,0,0,0,0,0,1
"21538",1,0,2,2,2,2,2,2,2,2,1
"21539",1,0,1,2,2,2,2,2,2,2,1
"32259",0,1,1,0,0,0,0,0,0,0,1
"32260",0,1,2,0,0,0,0,0,0,0,1
"21540",1,0,2,2,2,2,2,2,2,2,1
"32261",0,1,1,0,0,0,0,0,0,0,1
"32262",0,1,2,0,0,0,0,0,0,0,1
"12373",0,0,1,2,2,2,2,1,1,1,1
"12374",0,0,0,2,2,2,2,1,1,1,1
"12375",0,0,2,2,2,2,2,1,1,1,1
"21541",1,0,0,2,2,2,2,2,2,2,1
"21542",1,0,2,2,2,2,2,2,2,2,1
"4878",1,1,0,0,2,0,0,0,0,0,1
"32263",0,1,1,0,0,0,0,0,0,0,1
"12376",0,0,1,2,2,2,2,1,1,1,1
"21543",1,0,2,2,2,2,2,2,2,2,1
"21544",1,0,2,2,2,2,2,2,2,2,1
"5739",0,2,2,2,2,2,2,2,2,2,1
"32264",0,1,0,0,0,0,0,0,0,0,1
"21545",1,0,2,2,2,2,2,2,2,2,1
"5740",0,2,2,2,2,2,2,2,2,2,1
"6317",1,2,0,2,2,2,2,2,2,2,1
"12377",0,0,2,2,2,2,2,1,1,1,1
"21546",1,0,2,2,2,2,2,2,2,2,1
"12378",0,0,0,2,2,2,2,1,1,1,1
"12379",0,0,1,2,2,2,2,1,1,1,1
"21547",1,0,2,2,2,2,2,2,2,2,1
"5741",0,2,2,2,2,2,2,2,2,2,1
"32265",0,1,0,0,0,0,0,0,0,0,1
"32266",0,1,0,0,0,0,0,0,0,0,1
"12380",0,0,0,2,2,2,2,1,1,1,1
"4879",1,1,0,0,2,0,0,0,0,0,1
"32267",0,1,2,0,0,0,0,0,0,0,1
"12381",0,0,1,2,2,2,2,1,1,1,1
"32268",0,1,2,0,0,0,0,0,0,0,1
"12382",0,0,0,2,2,2,2,1,1,1,1
"5742",0,2,2,2,2,2,2,2,2,2,1
"4880",1,1,1,0,2,0,0,0,0,0,1
"12383",0,0,1,2,2,2,2,1,1,1,1
"32269",0,1,1,0,0,0,0,0,0,0,1
"12384",0,0,1,2,2,2,2,1,1,1,1
"5743",0,2,1,2,2,2,2,2,2,2,1
"32270",0,1,0,0,0,0,0,0,0,0,1
"6318",1,2,0,2,2,2,2,2,2,2,1
"4881",1,1,0,0,2,0,0,0,0,0,1
"32271",0,1,0,0,0,0,0,0,0,0,1
"32272",0,1,0,0,0,0,0,0,0,0,1
"12385",0,0,0,2,2,2,2,1,1,1,1
"21548",1,0,2,2,2,2,2,2,2,2,1
"12386",0,0,0,2,2,2,2,1,1,1,1
"32273",0,1,2,0,0,0,0,0,0,0,1
"5744",0,2,1,2,2,2,2,2,2,2,1
"4882",1,1,0,0,2,0,0,0,0,0,1
"21549",1,0,2,2,2,2,2,2,2,2,1
"21550",1,0,0,2,2,2,2,2,2,2,1
"12387",0,0,0,2,2,2,2,1,1,1,1
"21551",1,0,2,2,2,2,2,2,2,2,1
"12388",0,0,1,2,2,2,2,1,1,1,1
"32274",0,1,1,0,0,0,0,0,0,0,1
"5745",0,2,2,2,2,2,2,2,2,2,1
"12389",0,0,1,2,2,2,2,1,1,1,1
"32275",0,1,0,0,0,0,0,0,0,0,1
"32276",0,1,1,0,0,0,0,0,0,0,1
"21552",1,0,0,2,2,2,2,2,2,2,1
"21553",1,0,2,2,2,2,2,2,2,2,1
"32277",0,1,0,0,0,0,0,0,0,0,1
"6319",1,2,0,2,2,2,2,2,2,2,1
"32278",0,1,0,0,0,0,0,0,0,0,1
"21554",1,0,2,2,2,2,2,2,2,2,1
"12390",0,0,0,2,2,2,2,1,1,1,1
"12391",0,0,1,2,2,2,2,1,1,1,1
"12392",0,0,1,2,2,2,2,1,1,1,1
"12393",0,0,1,2,2,2,2,1,1,1,1
"5746",0,2,1,2,2,2,2,2,2,2,1
"6320",1,2,0,2,2,2,2,2,2,2,1
"12394",0,0,1,2,2,2,2,1,1,1,1
"5747",0,2,2,2,2,2,2,2,2,2,1
"32279",0,1,0,0,0,0,0,0,0,0,1
"21555",1,0,2,2,2,2,2,2,2,2,1
"21556",1,0,2,2,2,2,2,2,2,2,1
"32280",0,1,0,0,0,0,0,0,0,0,1
"6321",1,2,0,2,2,2,2,2,2,2,1
"6322",1,2,0,2,2,2,2,2,2,2,1
"32281",0,1,0,0,0,0,0,0,0,0,1
"5748",0,2,1,2,2,2,2,2,2,2,1
"4883",1,1,0,0,2,0,0,0,0,0,1
"4884",1,1,0,0,2,0,0,0,0,0,1
"32282",0,1,2,0,0,0,0,0,0,0,1
"21557",1,0,2,2,2,2,2,2,2,2,1
"12395",0,0,1,2,2,2,2,1,1,1,1
"32283",0,1,2,0,0,0,0,0,0,0,1
"32284",0,1,2,0,0,0,0,0,0,0,1
"21558",1,0,2,2,2,2,2,2,2,2,1
"12396",0,0,1,2,2,2,2,1,1,1,1
"21559",1,0,2,2,2,2,2,2,2,2,1
"4885",1,1,1,0,2,0,0,0,0,0,1
"12397",0,0,0,2,2,2,2,1,1,1,1
"12398",0,0,1,2,2,2,2,1,1,1,1
"32285",0,1,0,0,0,0,0,0,0,0,1
"32286",0,1,0,0,0,0,0,0,0,0,1
"21560",1,0,2,2,2,2,2,2,2,2,1
"21561",1,0,0,2,2,2,2,2,2,2,1
"12399",0,0,0,2,2,2,2,1,1,1,1
"32287",0,1,0,0,0,0,0,0,0,0,1
"32288",0,1,0,0,0,0,0,0,0,0,1
"21562",1,0,1,2,2,2,2,2,2,2,1
"12400",0,0,1,2,2,2,2,1,1,1,1
"21563",1,0,2,2,2,2,2,2,2,2,1
"6323",1,2,0,2,2,2,2,2,2,2,1
"12401",0,0,1,2,2,2,2,1,1,1,1
"5749",0,2,1,2,2,2,2,2,2,2,1
"4886",1,1,0,0,2,0,0,0,0,0,1
"32289",0,1,0,0,0,0,0,0,0,0,1
"21564",1,0,0,2,2,2,2,2,2,2,1
"12402",0,0,1,2,2,2,2,1,1,1,1
"21565",1,0,2,2,2,2,2,2,2,2,1
"21566",1,0,0,2,2,2,2,2,2,2,1
"12403",0,0,1,2,2,2,2,1,1,1,1
"4887",1,1,0,0,2,0,0,0,0,0,1
"4888",1,1,1,0,2,0,0,0,0,0,1
"21567",1,0,2,2,2,2,2,2,2,2,1
"32290",0,1,0,0,0,0,0,0,0,0,1
"32291",0,1,2,0,0,0,0,0,0,0,1
"32292",0,1,2,0,0,0,0,0,0,0,1
"21568",1,0,1,2,2,2,2,2,2,2,1
"5750",0,2,2,2,2,2,2,2,2,2,1
"21569",1,0,0,2,2,2,2,2,2,2,1
"32293",0,1,0,0,0,0,0,0,0,0,1
"21570",1,0,0,2,2,2,2,2,2,2,1
"5751",0,2,2,2,2,2,2,2,2,2,1
"5752",0,2,2,2,2,2,2,2,2,2,1
"21571",1,0,2,2,2,2,2,2,2,2,1
"32294",0,1,0,0,0,0,0,0,0,0,1
"12404",0,0,1,2,2,2,2,1,1,1,1
"12405",0,0,0,2,2,2,2,1,1,1,1
"32295",0,1,0,0,0,0,0,0,0,0,1
"32296",0,1,0,0,0,0,0,0,0,0,1
"12406",0,0,0,2,2,2,2,1,1,1,1
"21572",1,0,2,2,2,2,2,2,2,2,1
"32297",0,1,0,0,0,0,0,0,0,0,1
"12407",0,0,1,2,2,2,2,1,1,1,1
"12408",0,0,0,2,2,2,2,1,1,1,1
"12409",0,0,1,2,2,2,2,1,1,1,1
"5753",0,2,1,2,2,2,2,2,2,2,1
"32298",0,1,0,0,0,0,0,0,0,0,1
"12410",0,0,2,2,2,2,2,1,1,1,1
"21573",1,0,2,2,2,2,2,2,2,2,1
"12411",0,0,1,2,2,2,2,1,1,1,1
"12412",0,0,2,2,2,2,2,1,1,1,1
"32299",0,1,1,0,0,0,0,0,0,0,1
"12413",0,0,0,2,2,2,2,1,1,1,1
"12414",0,0,1,2,2,2,2,1,1,1,1
"12415",0,0,1,2,2,2,2,1,1,1,1
"12416",0,0,0,2,2,2,2,1,1,1,1
"12417",0,0,1,2,2,2,2,1,1,1,1
"12418",0,0,0,2,2,2,2,1,1,1,1
"12419",0,0,0,2,2,2,2,1,1,1,1
"21574",1,0,2,2,2,2,2,2,2,2,1
"5754",0,2,2,2,2,2,2,2,2,2,1
"12420",0,0,0,2,2,2,2,1,1,1,1
"12421",0,0,0,2,2,2,2,1,1,1,1
"5755",0,2,2,2,2,2,2,2,2,2,1
"4889",1,1,1,0,2,0,0,0,0,0,1
"12422",0,0,0,2,2,2,2,1,1,1,1
"12423",0,0,0,2,2,2,2,1,1,1,1
"5756",0,2,2,2,2,2,2,2,2,2,1
"32300",0,1,0,0,0,0,0,0,0,0,1
"12424",0,0,0,2,2,2,2,1,1,1,1
"12425",0,0,1,2,2,2,2,1,1,1,1
"32301",0,1,0,0,0,0,0,0,0,0,1
"5757",0,2,2,2,2,2,2,2,2,2,1
"12426",0,0,0,2,2,2,2,1,1,1,1
"12427",0,0,1,2,2,2,2,1,1,1,1
"4890",1,1,0,0,2,0,0,0,0,0,1
"32302",0,1,0,0,0,0,0,0,0,0,1
"6324",1,2,0,2,2,2,2,2,2,2,1
"21575",1,0,2,2,2,2,2,2,2,2,1
"5758",0,2,2,2,2,2,2,2,2,2,1
"4891",1,1,0,0,2,0,0,0,0,0,1
"32303",0,1,0,0,0,0,0,0,0,0,1
"12428",0,0,0,2,2,2,2,1,1,1,1
"32304",0,1,0,0,0,0,0,0,0,0,1
"21576",1,0,2,2,2,2,2,2,2,2,1
"5759",0,2,2,2,2,2,2,2,2,2,1
"12429",0,0,1,2,2,2,2,1,1,1,1
"32305",0,1,2,0,0,0,0,0,0,0,1
"21577",1,0,0,2,2,2,2,2,2,2,1
"4892",1,1,0,0,2,0,0,0,0,0,1
"12430",0,0,1,2,2,2,2,1,1,1,1
"4893",1,1,0,0,2,0,0,0,0,0,1
"12431",0,0,1,2,2,2,2,1,1,1,1
"32306",0,1,0,0,0,0,0,0,0,0,1
"5760",0,2,1,2,2,2,2,2,2,2,1
"12432",0,0,1,2,2,2,2,1,1,1,1
"5761",0,2,2,2,2,2,2,2,2,2,1
"4894",1,1,0,0,2,0,0,0,0,0,1
"32307",0,1,0,0,0,0,0,0,0,0,1
"32308",0,1,1,0,0,0,0,0,0,0,1
"21578",1,0,2,2,2,2,2,2,2,2,1
"5762",0,2,2,2,2,2,2,2,2,2,1
"32309",0,1,2,0,0,0,0,0,0,0,1
"12433",0,0,1,2,2,2,2,1,1,1,1
"4895",1,1,0,0,2,0,0,0,0,0,1
"12434",0,0,1,2,2,2,2,1,1,1,1
"32310",0,1,0,0,0,0,0,0,0,0,1
"4896",1,1,0,0,2,0,0,0,0,0,1
"32311",0,1,0,0,0,0,0,0,0,0,1
"32312",0,1,0,0,0,0,0,0,0,0,1
"12435",0,0,0,2,2,2,2,1,1,1,1
"6325",1,2,0,2,2,2,2,2,2,2,1
"12436",0,0,1,2,2,2,2,1,1,1,1
"4897",1,1,0,0,2,0,0,0,0,0,1
"12437",0,0,1,2,2,2,2,1,1,1,1
"21579",1,0,2,2,2,2,2,2,2,2,1
"32313",0,1,2,0,0,0,0,0,0,0,1
"12438",0,0,0,2,2,2,2,1,1,1,1
"5763",0,2,2,2,2,2,2,2,2,2,1
"32314",0,1,2,0,0,0,0,0,0,0,1
"5764",0,2,1,2,2,2,2,2,2,2,1
"12439",0,0,0,2,2,2,2,1,1,1,1
"12440",0,0,1,2,2,2,2,1,1,1,1
"5765",0,2,2,2,2,2,2,2,2,2,1
"32315",0,1,1,0,0,0,0,0,0,0,1
"21580",1,0,2,2,2,2,2,2,2,2,1
"5766",0,2,2,2,2,2,2,2,2,2,1
"32316",0,1,2,0,0,0,0,0,0,0,1
"4898",1,1,0,0,2,0,0,0,0,0,1
"12441",0,0,0,2,2,2,2,1,1,1,1
"12442",0,0,1,2,2,2,2,1,1,1,1
"12443",0,0,2,2,2,2,2,1,1,1,1
"32317",0,1,0,0,0,0,0,0,0,0,1
"4899",1,1,0,0,2,0,0,0,0,0,1
"32318",0,1,0,0,0,0,0,0,0,0,1
"4900",1,1,0,0,2,0,0,0,0,0,1
"32319",0,1,2,0,0,0,0,0,0,0,1
"6326",1,2,0,2,2,2,2,2,2,2,1
"12444",0,0,1,2,2,2,2,1,1,1,1
"12445",0,0,1,2,2,2,2,1,1,1,1
"32320",0,1,0,0,0,0,0,0,0,0,1
"32321",0,1,0,0,0,0,0,0,0,0,1
"4901",1,1,1,0,2,0,0,0,0,0,1
"12446",0,0,1,2,2,2,2,1,1,1,1
"32322",0,1,0,0,0,0,0,0,0,0,1
"12447",0,0,1,2,2,2,2,1,1,1,1
"21581",1,0,1,2,2,2,2,2,2,2,1
"12448",0,0,1,2,2,2,2,1,1,1,1
"12449",0,0,0,2,2,2,2,1,1,1,1
"21582",1,0,2,2,2,2,2,2,2,2,1
"12450",0,0,1,2,2,2,2,1,1,1,1
"21583",1,0,2,2,2,2,2,2,2,2,1
"4902",1,1,0,0,2,0,0,0,0,0,1
"6327",1,2,0,2,2,2,2,2,2,2,1
"5767",0,2,1,2,2,2,2,2,2,2,1
"12451",0,0,1,2,2,2,2,1,1,1,1
"12452",0,0,1,2,2,2,2,1,1,1,1
"12453",0,0,0,2,2,2,2,1,1,1,1
"5768",0,2,2,2,2,2,2,2,2,2,1
"21584",1,0,0,2,2,2,2,2,2,2,1
"4903",1,1,0,0,2,0,0,0,0,0,1
"21585",1,0,2,2,2,2,2,2,2,2,1
"32323",0,1,1,0,0,0,0,0,0,0,1
"32324",0,1,0,0,0,0,0,0,0,0,1
"32325",0,1,2,0,0,0,0,0,0,0,1
"32326",0,1,0,0,0,0,0,0,0,0,1
"21586",1,0,2,2,2,2,2,2,2,2,1
"32327",0,1,0,0,0,0,0,0,0,0,1
"12454",0,0,1,2,2,2,2,1,1,1,1
"6328",1,2,0,2,2,2,2,2,2,2,1
"12455",0,0,0,2,2,2,2,1,1,1,1
"12456",0,0,1,2,2,2,2,1,1,1,1
"12457",0,0,1,2,2,2,2,1,1,1,1
"32328",0,1,2,0,0,0,0,0,0,0,1
"32329",0,1,2,0,0,0,0,0,0,0,1
"32330",0,1,0,0,0,0,0,0,0,0,1
"4904",1,1,1,0,2,0,0,0,0,0,1
"4905",1,1,0,0,2,0,0,0,0,0,1
"32331",0,1,0,0,0,0,0,0,0,0,1
"32332",0,1,2,0,0,0,0,0,0,0,1
"4906",1,1,0,0,2,0,0,0,0,0,1
"4907",1,1,0,0,2,0,0,0,0,0,1
"21587",1,0,2,2,2,2,2,2,2,2,1
"32333",0,1,0,0,0,0,0,0,0,0,1
"12458",0,0,2,2,2,2,2,1,1,1,1
"32334",0,1,0,0,0,0,0,0,0,0,1
"21588",1,0,0,2,2,2,2,2,2,2,1
"21589",1,0,2,2,2,2,2,2,2,2,1
"32335",0,1,0,0,0,0,0,0,0,0,1
"12459",0,0,1,2,2,2,2,1,1,1,1
"21590",1,0,0,2,2,2,2,2,2,2,1
"12460",0,0,1,2,2,2,2,1,1,1,1
"6329",1,2,0,2,2,2,2,2,2,2,1
"12461",0,0,0,2,2,2,2,1,1,1,1
"32336",0,1,0,0,0,0,0,0,0,0,1
"32337",0,1,1,0,0,0,0,0,0,0,1
"21591",1,0,2,2,2,2,2,2,2,2,1
"12462",0,0,1,2,2,2,2,1,1,1,1
"12463",0,0,0,2,2,2,2,1,1,1,1
"32338",0,1,0,0,0,0,0,0,0,0,1
"5769",0,2,2,2,2,2,2,2,2,2,1
"32339",0,1,0,0,0,0,0,0,0,0,1
"32340",0,1,2,0,0,0,0,0,0,0,1
"21592",1,0,0,2,2,2,2,2,2,2,1
"32341",0,1,1,0,0,0,0,0,0,0,1
"32342",0,1,2,0,0,0,0,0,0,0,1
"32343",0,1,2,0,0,0,0,0,0,0,1
"5770",0,2,2,2,2,2,2,2,2,2,1
"32344",0,1,0,0,0,0,0,0,0,0,1
"12464",0,0,1,2,2,2,2,1,1,1,1
"12465",0,0,1,2,2,2,2,1,1,1,1
"12466",0,0,2,2,2,2,2,1,1,1,1
"5771",0,2,2,2,2,2,2,2,2,2,1
"32345",0,1,0,0,0,0,0,0,0,0,1
"12467",0,0,0,2,2,2,2,1,1,1,1
"12468",0,0,0,2,2,2,2,1,1,1,1
"12469",0,0,0,2,2,2,2,1,1,1,1
"6330",1,2,0,2,2,2,2,2,2,2,1
"12470",0,0,1,2,2,2,2,1,1,1,1
"21593",1,0,0,2,2,2,2,2,2,2,1
"21594",1,0,2,2,2,2,2,2,2,2,1
"5772",0,2,2,2,2,2,2,2,2,2,1
"12471",0,0,2,2,2,2,2,1,1,1,1
"32346",0,1,0,0,0,0,0,0,0,0,1
"12472",0,0,0,2,2,2,2,1,1,1,1
"32347",0,1,0,0,0,0,0,0,0,0,1
"21595",1,0,0,2,2,2,2,2,2,2,1
"5773",0,2,2,2,2,2,2,2,2,2,1
"12473",0,0,0,2,2,2,2,1,1,1,1
"21596",1,0,0,2,2,2,2,2,2,2,1
"21597",1,0,2,2,2,2,2,2,2,2,1
"6331",1,2,0,2,2,2,2,2,2,2,1
"4908",1,1,1,0,2,0,0,0,0,0,1
"12474",0,0,1,2,2,2,2,1,1,1,1
"12475",0,0,0,2,2,2,2,1,1,1,1
"5774",0,2,2,2,2,2,2,2,2,2,1
"32348",0,1,0,0,0,0,0,0,0,0,1
"12476",0,0,2,2,2,2,2,1,1,1,1
"32349",0,1,0,0,0,0,0,0,0,0,1
"21598",1,0,2,2,2,2,2,2,2,2,1
"12477",0,0,1,2,2,2,2,1,1,1,1
"5775",0,2,1,2,2,2,2,2,2,2,1
"32350",0,1,2,0,0,0,0,0,0,0,1
"4909",1,1,0,0,2,0,0,0,0,0,1
"21599",1,0,2,2,2,2,2,2,2,2,1
"32351",0,1,2,0,0,0,0,0,0,0,1
"12478",0,0,0,2,2,2,2,1,1,1,1
"5776",0,2,2,2,2,2,2,2,2,2,1
"12479",0,0,1,2,2,2,2,1,1,1,1
"21600",1,0,2,2,2,2,2,2,2,2,1
"32352",0,1,2,0,0,0,0,0,0,0,1
"5777",0,2,2,2,2,2,2,2,2,2,1
"21601",1,0,2,2,2,2,2,2,2,2,1
"12480",0,0,0,2,2,2,2,1,1,1,1
"6332",1,2,0,2,2,2,2,2,2,2,1
"12481",0,0,1,2,2,2,2,1,1,1,1
"12482",0,0,1,2,2,2,2,1,1,1,1
"12483",0,0,0,2,2,2,2,1,1,1,1
"4910",1,1,0,0,2,0,0,0,0,0,1
"6333",1,2,0,2,2,2,2,2,2,2,1
"21602",1,0,0,2,2,2,2,2,2,2,1
"12484",0,0,0,2,2,2,2,1,1,1,1
"21603",1,0,0,2,2,2,2,2,2,2,1
"32353",0,1,0,0,0,0,0,0,0,0,1
"12485",0,0,1,2,2,2,2,1,1,1,1
"32354",0,1,2,0,0,0,0,0,0,0,1
"12486",0,0,0,2,2,2,2,1,1,1,1
"32355",0,1,0,0,0,0,0,0,0,0,1
"5778",0,2,2,2,2,2,2,2,2,2,1
"21604",1,0,1,2,2,2,2,2,2,2,1
"21605",1,0,2,2,2,2,2,2,2,2,1
"12487",0,0,2,2,2,2,2,1,1,1,1
"32356",0,1,2,0,0,0,0,0,0,0,1
"5779",0,2,1,2,2,2,2,2,2,2,1
"32357",0,1,0,0,0,0,0,0,0,0,1
"4911",1,1,0,0,2,0,0,0,0,0,1
"32358",0,1,2,0,0,0,0,0,0,0,1
"32359",0,1,2,0,0,0,0,0,0,0,1
"21606",1,0,2,2,2,2,2,2,2,2,1
"21607",1,0,2,2,2,2,2,2,2,2,1
"32360",0,1,1,0,0,0,0,0,0,0,1
"12488",0,0,1,2,2,2,2,1,1,1,1
"21608",1,0,1,2,2,2,2,2,2,2,1
"32361",0,1,0,0,0,0,0,0,0,0,1
"32362",0,1,2,0,0,0,0,0,0,0,1
"32363",0,1,0,0,0,0,0,0,0,0,1
"32364",0,1,0,0,0,0,0,0,0,0,1
"32365",0,1,2,0,0,0,0,0,0,0,1
"32366",0,1,1,0,0,0,0,0,0,0,1
"12489",0,0,1,2,2,2,2,1,1,1,1
"32367",0,1,0,0,0,0,0,0,0,0,1
"21609",1,0,2,2,2,2,2,2,2,2,1
"32368",0,1,0,0,0,0,0,0,0,0,1
"4912",1,1,0,0,2,0,0,0,0,0,1
"12490",0,0,0,2,2,2,2,1,1,1,1
"12491",0,0,1,2,2,2,2,1,1,1,1
"32369",0,1,0,0,0,0,0,0,0,0,1
"12492",0,0,1,2,2,2,2,1,1,1,1
"32370",0,1,2,0,0,0,0,0,0,0,1
"5780",0,2,1,2,2,2,2,2,2,2,1
"32371",0,1,2,0,0,0,0,0,0,0,1
"4913",1,1,1,0,2,0,0,0,0,0,1
"12493",0,0,2,2,2,2,2,1,1,1,1
"12494",0,0,0,2,2,2,2,1,1,1,1
"32372",0,1,0,0,0,0,0,0,0,0,1
"12495",0,0,1,2,2,2,2,1,1,1,1
"4914",1,1,0,0,2,0,0,0,0,0,1
"12496",0,0,0,2,2,2,2,1,1,1,1
"12497",0,0,0,2,2,2,2,1,1,1,1
"12498",0,0,1,2,2,2,2,1,1,1,1
"32373",0,1,2,0,0,0,0,0,0,0,1
"12499",0,0,1,2,2,2,2,1,1,1,1
"32374",0,1,2,0,0,0,0,0,0,0,1
"32375",0,1,0,0,0,0,0,0,0,0,1
"21610",1,0,1,2,2,2,2,2,2,2,1
"12500",0,0,1,2,2,2,2,1,1,1,1
"12501",0,0,2,2,2,2,2,1,1,1,1
"21611",1,0,2,2,2,2,2,2,2,2,1
"12502",0,0,1,2,2,2,2,1,1,1,1
"32376",0,1,0,0,0,0,0,0,0,0,1
"21612",1,0,2,2,2,2,2,2,2,2,1
"6334",1,2,0,2,2,2,2,2,2,2,1
"21613",1,0,2,2,2,2,2,2,2,2,1
"12503",0,0,0,2,2,2,2,1,1,1,1
"32377",0,1,0,0,0,0,0,0,0,0,1
"32378",0,1,0,0,0,0,0,0,0,0,1
"12504",0,0,1,2,2,2,2,1,1,1,1
"21614",1,0,1,2,2,2,2,2,2,2,1
"21615",1,0,2,2,2,2,2,2,2,2,1
"5781",0,2,1,2,2,2,2,2,2,2,1
"12505",0,0,1,2,2,2,2,1,1,1,1
"32379",0,1,0,0,0,0,0,0,0,0,1
"32380",0,1,0,0,0,0,0,0,0,0,1
"32381",0,1,2,0,0,0,0,0,0,0,1
"12506",0,0,0,2,2,2,2,1,1,1,1
"21616",1,0,2,2,2,2,2,2,2,2,1
"4915",1,1,0,0,2,0,0,0,0,0,1
"32382",0,1,0,0,0,0,0,0,0,0,1
"12507",0,0,1,2,2,2,2,1,1,1,1
"6335",1,2,0,2,2,2,2,2,2,2,1
"32383",0,1,2,0,0,0,0,0,0,0,1
"12508",0,0,2,2,2,2,2,1,1,1,1
"12509",0,0,1,2,2,2,2,1,1,1,1
"21617",1,0,0,2,2,2,2,2,2,2,1
"12510",0,0,0,2,2,2,2,1,1,1,1
